company_code,programme_id,account_group,fiscal_year,fiscal_period,period_date,fiscal_period_label,version,amount_group_currency
NS20,PRG-MERIDIAN,MAT,2024,11,2024-11-01,2024-11,ACTUAL,731408.84
NS20,PRG-MERIDIAN,MAT,2024,12,2024-12-01,2024-12,ACTUAL,643970.31
NS20,PRG-MERIDIAN,MAT,2025,1,2025-01-01,2025-01,ACTUAL,713201.83
NS20,PRG-MERIDIAN,MAT,2025,2,2025-02-01,2025-02,ACTUAL,740559.92
NS20,PRG-MERIDIAN,MAT,2025,3,2025-03-01,2025-03,ACTUAL,680579.2
NS20,PRG-MERIDIAN,MAT,2025,4,2025-04-01,2025-04,ACTUAL,690053.6900000001
NS20,PRG-MERIDIAN,MAT,2025,5,2025-05-01,2025-05,ACTUAL,732162.88
NS20,PRG-MERIDIAN,MAT,2025,6,2025-06-01,2025-06,ACTUAL,850488.58
NS20,PRG-MERIDIAN,MAT,2025,7,2025-07-01,2025-07,ACTUAL,811083.95
NS20,PRG-MERIDIAN,MAT,2025,8,2025-08-01,2025-08,ACTUAL,774242.71
NS20,PRG-MERIDIAN,MAT,2025,9,2025-09-01,2025-09,ACTUAL,805551.6
NS20,PRG-MERIDIAN,MAT,2025,10,2025-10-01,2025-10,ACTUAL,704924.24
NS20,PRG-MERIDIAN,MAT,2025,11,2025-11-01,2025-11,ACTUAL,662110.74
NS20,PRG-MERIDIAN,MAT,2025,12,2025-12-01,2025-12,ACTUAL,703968.1
NS20,PRG-MERIDIAN,MAT,2026,1,2026-01-01,2026-01,ACTUAL,830530.59
NS20,PRG-MERIDIAN,MAT,2026,2,2026-02-01,2026-02,ACTUAL,811597.74
NS20,PRG-MERIDIAN,MAT,2026,3,2026-03-01,2026-03,ACTUAL,886559.0
NS20,PRG-MERIDIAN,MAT,2026,4,2026-04-01,2026-04,ACTUAL,854249.29
NS20,PRG-MERIDIAN,MAT,2026,5,2026-05-01,2026-05,ACTUAL,566945.46
NS20,PRG-MERIDIAN,MAT,2026,6,2026-06-01,2026-06,ACTUAL,711143.7
NS20,PRG-MERIDIAN,OTH,2023,7,2023-07-01,2023-07,ACTUAL,12646.3
NS20,PRG-MERIDIAN,OTH,2023,8,2023-08-01,2023-08,ACTUAL,3316.91
NS20,PRG-MERIDIAN,OTH,2023,9,2023-09-01,2023-09,ACTUAL,9716.18
NS20,PRG-MERIDIAN,OTH,2023,10,2023-10-01,2023-10,ACTUAL,10616.8
NS20,PRG-MERIDIAN,OTH,2023,11,2023-11-01,2023-11,ACTUAL,5343.9400000000005
NS20,PRG-MERIDIAN,OTH,2023,12,2023-12-01,2023-12,ACTUAL,16247.89
NS20,PRG-MERIDIAN,OTH,2024,1,2024-01-01,2024-01,ACTUAL,7152.62
NS20,PRG-MERIDIAN,OTH,2024,2,2024-02-01,2024-02,ACTUAL,12503.81
NS20,PRG-MERIDIAN,OTH,2024,3,2024-03-01,2024-03,ACTUAL,10151.39
NS20,PRG-MERIDIAN,OTH,2024,4,2024-04-01,2024-04,ACTUAL,4062.7799999999997
NS20,PRG-MERIDIAN,OTH,2024,5,2024-05-01,2024-05,ACTUAL,13668.130000000001
NS20,PRG-MERIDIAN,OTH,2024,6,2024-06-01,2024-06,ACTUAL,12919.92
NS20,PRG-MERIDIAN,OTH,2024,7,2024-07-01,2024-07,ACTUAL,9904.84
NS20,PRG-MERIDIAN,OTH,2024,8,2024-08-01,2024-08,ACTUAL,8709.84
NS20,PRG-MERIDIAN,OTH,2024,9,2024-09-01,2024-09,ACTUAL,8737.87
NS20,PRG-MERIDIAN,OTH,2024,10,2024-10-01,2024-10,ACTUAL,17623.46
NS20,PRG-MERIDIAN,OTH,2024,11,2024-11-01,2024-11,ACTUAL,3700.74
NS20,PRG-MERIDIAN,OTH,2024,12,2024-12-01,2024-12,ACTUAL,14623.47
NS20,PRG-MERIDIAN,OTH,2025,1,2025-01-01,2025-01,ACTUAL,8792.68
NS20,PRG-MERIDIAN,OTH,2025,2,2025-02-01,2025-02,ACTUAL,7867.16
NS20,PRG-MERIDIAN,OTH,2025,3,2025-03-01,2025-03,ACTUAL,9682.0
NS20,PRG-MERIDIAN,OTH,2025,4,2025-04-01,2025-04,ACTUAL,5428.3099999999995
NS20,PRG-MERIDIAN,OTH,2025,5,2025-05-01,2025-05,ACTUAL,6887.2
NS20,PRG-MERIDIAN,OTH,2025,6,2025-06-01,2025-06,ACTUAL,12234.74
NS20,PRG-MERIDIAN,OTH,2025,7,2025-07-01,2025-07,ACTUAL,9586.87
NS20,PRG-MERIDIAN,OTH,2025,8,2025-08-01,2025-08,ACTUAL,7825.29
NS20,PRG-MERIDIAN,OTH,2025,9,2025-09-01,2025-09,ACTUAL,12200.37
NS20,PRG-MERIDIAN,OTH,2025,10,2025-10-01,2025-10,ACTUAL,8013.7
NS20,PRG-MERIDIAN,OTH,2025,11,2025-11-01,2025-11,ACTUAL,14542.72
NS20,PRG-MERIDIAN,OTH,2025,12,2025-12-01,2025-12,ACTUAL,9011.16
NS20,PRG-MERIDIAN,OTH,2026,1,2026-01-01,2026-01,ACTUAL,5085.389999999999
NS20,PRG-MERIDIAN,OTH,2026,2,2026-02-01,2026-02,ACTUAL,16380.05
NS20,PRG-MERIDIAN,OTH,2026,3,2026-03-01,2026-03,ACTUAL,10426.12
NS20,PRG-MERIDIAN,OTH,2026,4,2026-04-01,2026-04,ACTUAL,8306.279999999999
NS20,PRG-MERIDIAN,OTH,2026,5,2026-05-01,2026-05,ACTUAL,12953.98
NS20,PRG-MERIDIAN,OTH,2026,6,2026-06-01,2026-06,ACTUAL,4641.4800000000005
NS20,PRG-MERIDIAN,OVH,2023,7,2023-07-01,2023-07,ACTUAL,94956.06999999999
NS20,PRG-MERIDIAN,OVH,2023,8,2023-08-01,2023-08,ACTUAL,125080.33
NS20,PRG-MERIDIAN,OVH,2023,9,2023-09-01,2023-09,ACTUAL,127849.79
NS20,PRG-MERIDIAN,OVH,2023,10,2023-10-01,2023-10,ACTUAL,109798.9
NS20,PRG-MERIDIAN,OVH,2023,11,2023-11-01,2023-11,ACTUAL,99622.88
NS20,PRG-MERIDIAN,OVH,2023,12,2023-12-01,2023-12,ACTUAL,130500.52
NS20,PRG-MERIDIAN,OVH,2024,1,2024-01-01,2024-01,ACTUAL,104829.61
NS20,PRG-MERIDIAN,OVH,2024,2,2024-02-01,2024-02,ACTUAL,99266.74
NS20,PRG-MERIDIAN,OVH,2024,3,2024-03-01,2024-03,ACTUAL,110898.75
NS20,PRG-MERIDIAN,OVH,2024,4,2024-04-01,2024-04,ACTUAL,120199.04
NS20,PRG-MERIDIAN,OVH,2024,5,2024-05-01,2024-05,ACTUAL,133375.23
NS20,PRG-MERIDIAN,OVH,2024,6,2024-06-01,2024-06,ACTUAL,111618.49
NS20,PRG-MERIDIAN,OVH,2024,7,2024-07-01,2024-07,ACTUAL,95227.59
NS20,PRG-MERIDIAN,OVH,2024,8,2024-08-01,2024-08,ACTUAL,119587.53
NS20,PRG-MERIDIAN,OVH,2024,9,2024-09-01,2024-09,ACTUAL,108729.6
NS20,PRG-MERIDIAN,OVH,2024,10,2024-10-01,2024-10,ACTUAL,133086.15
NS20,PRG-MERIDIAN,OVH,2024,11,2024-11-01,2024-11,ACTUAL,119359.84
NS20,PRG-MERIDIAN,OVH,2024,12,2024-12-01,2024-12,ACTUAL,128010.11
NS20,PRG-MERIDIAN,OVH,2025,1,2025-01-01,2025-01,ACTUAL,106368.91
NS20,PRG-MERIDIAN,OVH,2025,2,2025-02-01,2025-02,ACTUAL,107617.74
NS20,PRG-MERIDIAN,OVH,2025,3,2025-03-01,2025-03,ACTUAL,126107.09
NS20,PRG-MERIDIAN,OVH,2025,4,2025-04-01,2025-04,ACTUAL,106802.31
NS20,PRG-MERIDIAN,OVH,2025,5,2025-05-01,2025-05,ACTUAL,90863.96
NS20,PRG-MERIDIAN,OVH,2025,6,2025-06-01,2025-06,ACTUAL,113916.0
NS20,PRG-MERIDIAN,OVH,2025,7,2025-07-01,2025-07,ACTUAL,128484.71
NS20,PRG-MERIDIAN,OVH,2025,8,2025-08-01,2025-08,ACTUAL,111506.65
NS20,PRG-MERIDIAN,OVH,2025,9,2025-09-01,2025-09,ACTUAL,120526.57
NS20,PRG-MERIDIAN,OVH,2025,10,2025-10-01,2025-10,ACTUAL,127493.45
NS20,PRG-MERIDIAN,OVH,2025,11,2025-11-01,2025-11,ACTUAL,127879.12
NS20,PRG-MERIDIAN,OVH,2025,12,2025-12-01,2025-12,ACTUAL,105510.31
NS20,PRG-MERIDIAN,OVH,2026,1,2026-01-01,2026-01,ACTUAL,104509.68000000001
NS20,PRG-MERIDIAN,OVH,2026,2,2026-02-01,2026-02,ACTUAL,115650.3
NS20,PRG-MERIDIAN,OVH,2026,3,2026-03-01,2026-03,ACTUAL,126229.2
NS20,PRG-MERIDIAN,OVH,2026,4,2026-04-01,2026-04,ACTUAL,101424.66
NS20,PRG-MERIDIAN,OVH,2026,5,2026-05-01,2026-05,ACTUAL,118622.43
NS20,PRG-MERIDIAN,OVH,2026,6,2026-06-01,2026-06,ACTUAL,93568.14
NS20,PRG-MERIDIAN,PER,2023,7,2023-07-01,2023-07,ACTUAL,81520.18000000001
NS20,PRG-MERIDIAN,PER,2023,8,2023-08-01,2023-08,ACTUAL,79529.31
NS20,PRG-MERIDIAN,PER,2023,9,2023-09-01,2023-09,ACTUAL,105683.68000000001
NS20,PRG-MERIDIAN,PER,2023,10,2023-10-01,2023-10,ACTUAL,84818.0
NS20,PRG-MERIDIAN,PER,2023,11,2023-11-01,2023-11,ACTUAL,96141.77
NS20,PRG-MERIDIAN,PER,2023,12,2023-12-01,2023-12,ACTUAL,124035.94
NS20,PRG-MERIDIAN,PER,2024,1,2024-01-01,2024-01,ACTUAL,65243.92
NS20,PRG-MERIDIAN,PER,2024,2,2024-02-01,2024-02,ACTUAL,98990.69
NS20,PRG-MERIDIAN,PER,2024,3,2024-03-01,2024-03,ACTUAL,79240.26000000001
NS20,PRG-MERIDIAN,PER,2024,4,2024-04-01,2024-04,ACTUAL,113973.01
NS20,PRG-MERIDIAN,PER,2024,5,2024-05-01,2024-05,ACTUAL,96422.65
NS20,PRG-MERIDIAN,PER,2024,6,2024-06-01,2024-06,ACTUAL,97313.93
NS20,PRG-MERIDIAN,PER,2024,7,2024-07-01,2024-07,ACTUAL,91883.31
NS20,PRG-MERIDIAN,PER,2024,8,2024-08-01,2024-08,ACTUAL,97580.9
NS20,PRG-MERIDIAN,PER,2024,9,2024-09-01,2024-09,ACTUAL,57575.0
NS20,PRG-MERIDIAN,PER,2024,10,2024-10-01,2024-10,ACTUAL,97502.05
NS20,PRG-MERIDIAN,PER,2024,11,2024-11-01,2024-11,ACTUAL,81161.29
NS20,PRG-MERIDIAN,PER,2024,12,2024-12-01,2024-12,ACTUAL,72322.97
NS20,PRG-MERIDIAN,PER,2025,1,2025-01-01,2025-01,ACTUAL,89892.04
NS20,PRG-MERIDIAN,PER,2025,2,2025-02-01,2025-02,ACTUAL,107035.13
NS20,PRG-MERIDIAN,PER,2025,3,2025-03-01,2025-03,ACTUAL,78894.89
NS20,PRG-MERIDIAN,PER,2025,4,2025-04-01,2025-04,ACTUAL,90494.08
NS20,PRG-MERIDIAN,PER,2025,5,2025-05-01,2025-05,ACTUAL,73476.58
NS20,PRG-MERIDIAN,PER,2025,6,2025-06-01,2025-06,ACTUAL,98631.3
NS20,PRG-MERIDIAN,PER,2025,7,2025-07-01,2025-07,ACTUAL,81778.63
NS20,PRG-MERIDIAN,PER,2025,8,2025-08-01,2025-08,ACTUAL,107119.97
NS20,PRG-MERIDIAN,PER,2025,9,2025-09-01,2025-09,ACTUAL,119188.15
NS20,PRG-MERIDIAN,PER,2025,10,2025-10-01,2025-10,ACTUAL,67318.2
NS20,PRG-MERIDIAN,PER,2025,11,2025-11-01,2025-11,ACTUAL,81683.2
NS20,PRG-MERIDIAN,PER,2025,12,2025-12-01,2025-12,ACTUAL,89457.46
NS20,PRG-MERIDIAN,PER,2026,1,2026-01-01,2026-01,ACTUAL,79481.24
NS20,PRG-MERIDIAN,PER,2026,2,2026-02-01,2026-02,ACTUAL,110020.09
NS20,PRG-MERIDIAN,PER,2026,3,2026-03-01,2026-03,ACTUAL,88662.98
NS20,PRG-MERIDIAN,PER,2026,4,2026-04-01,2026-04,ACTUAL,124428.94
NS20,PRG-MERIDIAN,PER,2026,5,2026-05-01,2026-05,ACTUAL,93650.82
NS20,PRG-MERIDIAN,PER,2026,6,2026-06-01,2026-06,ACTUAL,91133.77
NS20,PRG-MERIDIAN,SUB,2023,7,2023-07-01,2023-07,ACTUAL,1094442.58
NS20,PRG-MERIDIAN,SUB,2023,8,2023-08-01,2023-08,ACTUAL,1277690.8699999999
NS20,PRG-MERIDIAN,SUB,2023,9,2023-09-01,2023-09,ACTUAL,1298847.33
NS20,PRG-MERIDIAN,SUB,2023,10,2023-10-01,2023-10,ACTUAL,1026295.22
NS20,PRG-MERIDIAN,SUB,2023,11,2023-11-01,2023-11,ACTUAL,1281981.36
NS20,PRG-MERIDIAN,SUB,2023,12,2023-12-01,2023-12,ACTUAL,1023446.89
NS20,PRG-MERIDIAN,SUB,2024,1,2024-01-01,2024-01,ACTUAL,1159659.03
NS20,PRG-MERIDIAN,SUB,2024,2,2024-02-01,2024-02,ACTUAL,1258471.67
NS20,PRG-MERIDIAN,SUB,2024,3,2024-03-01,2024-03,ACTUAL,1105237.61
NS20,PRG-MERIDIAN,SUB,2024,4,2024-04-01,2024-04,ACTUAL,1044872.4
NS20,PRG-MERIDIAN,SUB,2024,5,2024-05-01,2024-05,ACTUAL,1271204.57
NS20,PRG-MERIDIAN,SUB,2024,6,2024-06-01,2024-06,ACTUAL,1139118.11
NS20,PRG-MERIDIAN,SUB,2024,7,2024-07-01,2024-07,ACTUAL,1297645.97
NS20,PRG-MERIDIAN,SUB,2024,8,2024-08-01,2024-08,ACTUAL,1299696.77
NS20,PRG-MERIDIAN,SUB,2024,9,2024-09-01,2024-09,ACTUAL,943687.02
NS20,PRG-MERIDIAN,SUB,2024,10,2024-10-01,2024-10,ACTUAL,1250828.7
NS20,PRG-MERIDIAN,SUB,2024,11,2024-11-01,2024-11,ACTUAL,1193872.56
NS20,PRG-MERIDIAN,SUB,2024,12,2024-12-01,2024-12,ACTUAL,1380026.74
NS20,PRG-MERIDIAN,SUB,2025,1,2025-01-01,2025-01,ACTUAL,1194107.02
NS20,PRG-MERIDIAN,SUB,2025,2,2025-02-01,2025-02,ACTUAL,1041449.62
NS20,PRG-MERIDIAN,SUB,2025,3,2025-03-01,2025-03,ACTUAL,1146159.85
NS20,PRG-MERIDIAN,SUB,2025,4,2025-04-01,2025-04,ACTUAL,1159078.13
NS20,PRG-MERIDIAN,SUB,2025,5,2025-05-01,2025-05,ACTUAL,1096694.64
NS20,PRG-MERIDIAN,SUB,2025,6,2025-06-01,2025-06,ACTUAL,1195669.73
NS20,PRG-MERIDIAN,SUB,2025,7,2025-07-01,2025-07,ACTUAL,1238130.06
NS20,PRG-MERIDIAN,SUB,2025,8,2025-08-01,2025-08,ACTUAL,1176712.43
NS20,PRG-MERIDIAN,SUB,2025,9,2025-09-01,2025-09,ACTUAL,1514389.56
NS20,PRG-MERIDIAN,SUB,2025,10,2025-10-01,2025-10,ACTUAL,1354229.77
NS20,PRG-MERIDIAN,SUB,2025,11,2025-11-01,2025-11,ACTUAL,1316043.95
NS20,PRG-MERIDIAN,SUB,2025,12,2025-12-01,2025-12,ACTUAL,1320515.38
NS20,PRG-MERIDIAN,SUB,2026,1,2026-01-01,2026-01,ACTUAL,1141663.75
NS20,PRG-MERIDIAN,SUB,2026,2,2026-02-01,2026-02,ACTUAL,1305720.3
NS20,PRG-MERIDIAN,SUB,2026,3,2026-03-01,2026-03,ACTUAL,1312312.03
NS20,PRG-MERIDIAN,SUB,2026,4,2026-04-01,2026-04,ACTUAL,1410311.16
NS20,PRG-MERIDIAN,SUB,2026,5,2026-05-01,2026-05,ACTUAL,1294283.26
NS20,PRG-MERIDIAN,SUB,2026,6,2026-06-01,2026-06,ACTUAL,1117397.28
NS20,PRG-PHAROS,DEP,2023,1,2023-01-01,2023-01,ACTUAL,3090.8599999999997
NS20,PRG-PHAROS,DEP,2023,2,2023-02-01,2023-02,ACTUAL,5198.52
NS20,PRG-PHAROS,DEP,2023,3,2023-03-01,2023-03,ACTUAL,9772.73
NS20,PRG-PHAROS,DEP,2023,4,2023-04-01,2023-04,ACTUAL,3586.52
NS20,PRG-PHAROS,DEP,2023,5,2023-05-01,2023-05,ACTUAL,10455.390000000001
NS20,PRG-PHAROS,DEP,2023,6,2023-06-01,2023-06,ACTUAL,887.34
NS20,PRG-PHAROS,DEP,2023,7,2023-07-01,2023-07,ACTUAL,928.3
NS20,PRG-PHAROS,DEP,2023,8,2023-08-01,2023-08,ACTUAL,1324.8
NS20,PRG-PHAROS,DEP,2023,9,2023-09-01,2023-09,ACTUAL,7605.87
NS20,PRG-PHAROS,DEP,2023,11,2023-11-01,2023-11,ACTUAL,1691.51
NS20,PRG-PHAROS,DEP,2023,12,2023-12-01,2023-12,ACTUAL,2857.54
NS20,PRG-PHAROS,DEP,2024,2,2024-02-01,2024-02,ACTUAL,6528.84
NS20,PRG-PHAROS,DEP,2024,3,2024-03-01,2024-03,ACTUAL,10780.05
NS20,PRG-PHAROS,DEP,2024,4,2024-04-01,2024-04,ACTUAL,4261.62
NS20,PRG-PHAROS,DEP,2024,5,2024-05-01,2024-05,ACTUAL,1655.74
NS20,PRG-PHAROS,DEP,2024,6,2024-06-01,2024-06,ACTUAL,10035.79
NS20,PRG-PHAROS,DEP,2024,8,2024-08-01,2024-08,ACTUAL,4950.93
NS20,PRG-PHAROS,DEP,2024,9,2024-09-01,2024-09,ACTUAL,4085.9
NS20,PRG-PHAROS,DEP,2024,10,2024-10-01,2024-10,ACTUAL,1894.51
NS20,PRG-PHAROS,DEP,2024,11,2024-11-01,2024-11,ACTUAL,1388.99
NS20,PRG-PHAROS,DEP,2024,12,2024-12-01,2024-12,ACTUAL,15064.41
NS20,PRG-PHAROS,DEP,2025,1,2025-01-01,2025-01,ACTUAL,1580.69
NS20,PRG-PHAROS,DEP,2025,4,2025-04-01,2025-04,ACTUAL,5036.67
NS20,PRG-PHAROS,DEP,2025,5,2025-05-01,2025-05,ACTUAL,7668.51
NS20,PRG-PHAROS,DEP,2025,6,2025-06-01,2025-06,ACTUAL,1269.66
NS20,PRG-PHAROS,DEP,2025,7,2025-07-01,2025-07,ACTUAL,5746.2
NS20,PRG-PHAROS,DEP,2025,8,2025-08-01,2025-08,ACTUAL,3681.77
NS20,PRG-PHAROS,DEP,2025,9,2025-09-01,2025-09,ACTUAL,8095.59
NS20,PRG-PHAROS,DEP,2025,10,2025-10-01,2025-10,ACTUAL,1579.71
NS20,PRG-PHAROS,DEP,2025,11,2025-11-01,2025-11,ACTUAL,2884.6099999999997
NS20,PRG-PHAROS,DEP,2025,12,2025-12-01,2025-12,ACTUAL,6841.76
NS20,PRG-PHAROS,MAT,2023,1,2023-01-01,2023-01,ACTUAL,15108.54
NS20,PRG-PHAROS,MAT,2023,2,2023-02-01,2023-02,ACTUAL,35676.67
NS20,PRG-PHAROS,MAT,2023,3,2023-03-01,2023-03,ACTUAL,34145.45
NS20,PRG-PHAROS,MAT,2023,4,2023-04-01,2023-04,ACTUAL,40546.76
NS20,PRG-PHAROS,MAT,2023,5,2023-05-01,2023-05,ACTUAL,44024.41
NS20,PRG-PHAROS,MAT,2023,6,2023-06-01,2023-06,ACTUAL,24250.510000000002
NS20,PRG-PHAROS,MAT,2023,7,2023-07-01,2023-07,ACTUAL,23702.09
NS20,PRG-PHAROS,MAT,2023,8,2023-08-01,2023-08,ACTUAL,14807.87
NS20,PRG-PHAROS,MAT,2023,9,2023-09-01,2023-09,ACTUAL,33920.43
NS20,PRG-PHAROS,MAT,2023,10,2023-10-01,2023-10,ACTUAL,35129.8
NS20,PRG-PHAROS,MAT,2023,11,2023-11-01,2023-11,ACTUAL,25708.97
NS20,PRG-PHAROS,MAT,2023,12,2023-12-01,2023-12,ACTUAL,39435.38
NS20,PRG-PHAROS,MAT,2024,1,2024-01-01,2024-01,ACTUAL,36547.67
NS20,PRG-PHAROS,MAT,2024,2,2024-02-01,2024-02,ACTUAL,30990.82
NS20,PRG-PHAROS,MAT,2024,3,2024-03-01,2024-03,ACTUAL,34606.57
NS20,PRG-PHAROS,MAT,2024,4,2024-04-01,2024-04,ACTUAL,37158.9
NS20,PRG-PHAROS,MAT,2024,5,2024-05-01,2024-05,ACTUAL,49833.39
NS20,PRG-PHAROS,MAT,2024,6,2024-06-01,2024-06,ACTUAL,19328.89
NS20,PRG-PHAROS,MAT,2024,7,2024-07-01,2024-07,ACTUAL,28593.11
NS20,PRG-PHAROS,MAT,2024,8,2024-08-01,2024-08,ACTUAL,36885.03
NS20,PRG-PHAROS,MAT,2024,9,2024-09-01,2024-09,ACTUAL,15907.7
NS20,PRG-PHAROS,MAT,2024,10,2024-10-01,2024-10,ACTUAL,60624.65
NS20,PRG-PHAROS,MAT,2024,11,2024-11-01,2024-11,ACTUAL,31469.76
NS20,PRG-PHAROS,MAT,2024,12,2024-12-01,2024-12,ACTUAL,36945.51
NS20,PRG-PHAROS,MAT,2025,1,2025-01-01,2025-01,ACTUAL,23892.12
NS20,PRG-PHAROS,MAT,2025,2,2025-02-01,2025-02,ACTUAL,64322.020000000004
NS20,PRG-PHAROS,MAT,2025,3,2025-03-01,2025-03,ACTUAL,39809.49
NS20,PRG-PHAROS,MAT,2025,4,2025-04-01,2025-04,ACTUAL,30257.780000000002
NS20,PRG-PHAROS,MAT,2025,5,2025-05-01,2025-05,ACTUAL,37726.1
NS20,PRG-PHAROS,MAT,2025,6,2025-06-01,2025-06,ACTUAL,41234.18
NS20,PRG-PHAROS,MAT,2025,7,2025-07-01,2025-07,ACTUAL,36007.479999999996
NS20,PRG-PHAROS,MAT,2025,8,2025-08-01,2025-08,ACTUAL,69293.08
NS20,PRG-PHAROS,MAT,2025,9,2025-09-01,2025-09,ACTUAL,39528.62
NS20,PRG-PHAROS,MAT,2025,10,2025-10-01,2025-10,ACTUAL,61816.21
NS20,PRG-PHAROS,MAT,2025,11,2025-11-01,2025-11,ACTUAL,42449.93
NS20,PRG-PHAROS,MAT,2025,12,2025-12-01,2025-12,ACTUAL,28435.420000000002
NS20,PRG-PHAROS,OTH,2023,1,2023-01-01,2023-01,ACTUAL,2013.82
NS20,PRG-PHAROS,OTH,2023,2,2023-02-01,2023-02,ACTUAL,413.78
NS20,PRG-PHAROS,OTH,2023,4,2023-04-01,2023-04,ACTUAL,2202.45
NS20,PRG-PHAROS,OTH,2023,5,2023-05-01,2023-05,ACTUAL,-1615.86
NS20,PRG-PHAROS,OTH,2023,7,2023-07-01,2023-07,ACTUAL,2169.91
NS20,PRG-PHAROS,OTH,2023,8,2023-08-01,2023-08,ACTUAL,1067.43
NS20,PRG-PHAROS,OTH,2023,9,2023-09-01,2023-09,ACTUAL,-782.86
NS20,PRG-PHAROS,OTH,2024,1,2024-01-01,2024-01,ACTUAL,1221.92
NS20,PRG-PHAROS,OTH,2024,2,2024-02-01,2024-02,ACTUAL,14.509999999999991
NS20,PRG-PHAROS,OTH,2024,5,2024-05-01,2024-05,ACTUAL,1574.1
NS20,PRG-PHAROS,OTH,2024,6,2024-06-01,2024-06,ACTUAL,-939.31
NS20,PRG-PHAROS,OTH,2024,8,2024-08-01,2024-08,ACTUAL,551.28
NS20,PRG-PHAROS,OTH,2024,9,2024-09-01,2024-09,ACTUAL,52.16000000000008
NS20,PRG-PHAROS,OTH,2024,10,2024-10-01,2024-10,ACTUAL,-380.37000000000006
NS20,PRG-PHAROS,OTH,2025,2,2025-02-01,2025-02,ACTUAL,233.45
NS20,PRG-PHAROS,OTH,2025,3,2025-03-01,2025-03,ACTUAL,-233.45
NS20,PRG-PHAROS,OTH,2025,4,2025-04-01,2025-04,ACTUAL,1069.08
NS20,PRG-PHAROS,OTH,2025,5,2025-05-01,2025-05,ACTUAL,143.52999999999997
NS20,PRG-PHAROS,OTH,2025,6,2025-06-01,2025-06,ACTUAL,416.29
NS20,PRG-PHAROS,OTH,2025,7,2025-07-01,2025-07,ACTUAL,684.71
NS20,PRG-PHAROS,OTH,2025,8,2025-08-01,2025-08,ACTUAL,232.91
NS20,PRG-PHAROS,OTH,2025,9,2025-09-01,2025-09,ACTUAL,792.1800000000001
NS20,PRG-PHAROS,OTH,2025,10,2025-10-01,2025-10,ACTUAL,-369.86
NS20,PRG-PHAROS,OTH,2025,11,2025-11-01,2025-11,ACTUAL,180.2
NS20,PRG-PHAROS,OTH,2025,12,2025-12-01,2025-12,ACTUAL,376.07
NS20,PRG-PHAROS,OTH,2026,1,2026-01-01,2026-01,ACTUAL,-376.07
NS20,PRG-PHAROS,OVH,2023,1,2023-01-01,2023-01,ACTUAL,3347.68
NS20,PRG-PHAROS,OVH,2023,2,2023-02-01,2023-02,ACTUAL,516.97
NS20,PRG-PHAROS,OVH,2023,3,2023-03-01,2023-03,ACTUAL,7337.67
NS20,PRG-PHAROS,OVH,2023,4,2023-04-01,2023-04,ACTUAL,1099.55
NS20,PRG-PHAROS,OVH,2023,5,2023-05-01,2023-05,ACTUAL,1666.58
NS20,PRG-PHAROS,OVH,2023,6,2023-06-01,2023-06,ACTUAL,3212.61
NS20,PRG-PHAROS,OVH,2023,7,2023-07-01,2023-07,ACTUAL,2752.3900000000003
NS20,PRG-PHAROS,OVH,2023,8,2023-08-01,2023-08,ACTUAL,4126.43
NS20,PRG-PHAROS,OVH,2023,9,2023-09-01,2023-09,ACTUAL,1197.3
NS20,PRG-PHAROS,OVH,2023,10,2023-10-01,2023-10,ACTUAL,4701.71
NS20,PRG-PHAROS,OVH,2023,11,2023-11-01,2023-11,ACTUAL,-913.3000000000001
NS20,PRG-PHAROS,OVH,2023,12,2023-12-01,2023-12,ACTUAL,1888.39
NS20,PRG-PHAROS,OVH,2024,1,2024-01-01,2024-01,ACTUAL,2572.56
NS20,PRG-PHAROS,OVH,2024,2,2024-02-01,2024-02,ACTUAL,3829.7
NS20,PRG-PHAROS,OVH,2024,3,2024-03-01,2024-03,ACTUAL,2553.3199999999997
NS20,PRG-PHAROS,OVH,2024,4,2024-04-01,2024-04,ACTUAL,3403.08
NS20,PRG-PHAROS,OVH,2024,5,2024-05-01,2024-05,ACTUAL,2179.81
NS20,PRG-PHAROS,OVH,2024,6,2024-06-01,2024-06,ACTUAL,3535.08
NS20,PRG-PHAROS,OVH,2024,7,2024-07-01,2024-07,ACTUAL,908.8199999999999
NS20,PRG-PHAROS,OVH,2024,8,2024-08-01,2024-08,ACTUAL,2816.1499999999996
NS20,PRG-PHAROS,OVH,2024,9,2024-09-01,2024-09,ACTUAL,2348.61
NS20,PRG-PHAROS,OVH,2024,10,2024-10-01,2024-10,ACTUAL,2149.1
NS20,PRG-PHAROS,OVH,2024,11,2024-11-01,2024-11,ACTUAL,2623.21
NS20,PRG-PHAROS,OVH,2024,12,2024-12-01,2024-12,ACTUAL,789.22
NS20,PRG-PHAROS,OVH,2025,1,2025-01-01,2025-01,ACTUAL,1661.34
NS20,PRG-PHAROS,OVH,2025,2,2025-02-01,2025-02,ACTUAL,2569.59
NS20,PRG-PHAROS,OVH,2025,3,2025-03-01,2025-03,ACTUAL,1155.1
NS20,PRG-PHAROS,OVH,2025,4,2025-04-01,2025-04,ACTUAL,4884.22
NS20,PRG-PHAROS,OVH,2025,5,2025-05-01,2025-05,ACTUAL,1196.29
NS20,PRG-PHAROS,OVH,2025,6,2025-06-01,2025-06,ACTUAL,1403.4499999999998
